the_geom,COLLECTOR,DATE_,SECTION_,PATROL,ROUTE,ROAD_TYPE,REF_PT,COMMENTS,DATAFILE
POINT (-107.73151865688371 39.529854848223025),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,93,,s2p1000-11-09.cor
POINT (-107.7192687614024 39.53125763524235),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Ramp,93.65000153,,s2p1000-11-09.cor
POINT (-107.71272866072837 39.531766494087215),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,94,,s2p1000-11-09.cor
POINT (-107.7026450857528 39.531710270862916),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Ramp,94.5,,s2p1000-11-09.cor
POINT (-107.69464540227776 39.53209506927807),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,95,,s2p1000-11-09.cor
POINT (-107.67867337384038 39.53978882821436),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,96,,s2p1000-11-09.cor
POINT (-107.66176481315962 39.54541558760101),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,97,MM MISSING,s2p1000-11-09.cor
POINT (-107.658148186003 39.54505336814535),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Ramp,97.15000153,,s2p1000-11-09.cor
POINT (-107.64791550320479 39.54402145515842),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Ramp,97.69999695,,s2p1000-11-09.cor
POINT (-107.64321623539978 39.54381951044579),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,98,,s2p1000-11-09.cor
POINT (-107.6246875136736 39.545772111513344),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,99,,s2p1000-11-09.cor
POINT (-107.60643864841425 39.54902114447339),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,100,,s2p1000-11-09.cor
POINT (-107.58816573852903 39.55226155151581),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,101,,s2p1000-11-09.cor
POINT (-107.56992245230587 39.55549833027005),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,102,,s2p1000-11-09.cor
POINT (-107.5536138174665 39.56176922760962),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,103,,s2p1000-11-09.cor
POINT (-107.5387624727294 39.56944736090063),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,104,,s2p1000-11-09.cor
POINT (-107.52152995241954 39.567763792242076),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Ramp,104.98999786,,s2p1000-11-09.cor
POINT (-107.52124512243047 39.56759709681637),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,105,,s2p1000-11-09.cor
POINT (-107.51126563127133 39.56583655233075),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Ramp,105.55000305,,s2p1000-11-09.cor
POINT (-107.50282755380343 39.565831058087106),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,106,,s2p1000-11-09.cor
POINT (-107.48536571791534 39.56910475101761),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,107,,s2p1000-11-09.cor
POINT (-107.47962491070399 39.57201285354743),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Ramp,107.34999847,,s2p1000-11-09.cor
POINT (-107.46928784192096 39.573351849193415),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Ramp,107.90000153,,s2p1000-11-09.cor
POINT (-107.46822848567355 39.57325455818707),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,108,,s2p1000-11-09.cor
POINT (-107.4558416304103 39.57119056186581),"Shrader, Buck",11/09/2000 12:00:00 AM,2,10,070A,Main_Hwy,108.72000122,,s2p1000-11-09.cor
POINT (-107.18068028416953 39.41155810785069),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,14,,s2p1200-11-07.cor
POINT (-107.19810059815003 39.41551694698944),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,13,,s2p1200-11-07.cor
POINT (-107.21652694112737 39.41528361350528),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,12,,s2p1200-11-07.cor
POINT (-107.23317702117595 39.419333411890044),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,11,,s2p1200-11-07.cor
POINT (-107.2451395657772 39.431210150740036),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,10,,s2p1200-11-07.cor
POINT (-107.25560503662557 39.44265950451272),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,9,,s2p1200-11-07.cor
POINT (-107.26235247516992 39.45588211956788),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,8,,s2p1200-11-07.cor
POINT (-107.26660177627495 39.46974181909325),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,7,MM MISSING,s2p1200-11-07.cor
POINT (-107.27989237132462 39.478401768690006),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,6,,s2p1200-11-07.cor
POINT (-107.29574592507866 39.48668799205864),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,5,,s2p1200-11-07.cor
POINT (-107.3016862706702 39.4997526929834),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,4,,s2p1200-11-07.cor
POINT (-107.30828663724277 39.51249739017849),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,3,MM MISSING,s2p1200-11-07.cor
POINT (-107.32125922773135 39.52171694750523),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,2,MM MISSING,s2p1200-11-07.cor
POINT (-107.32497383803066 39.53814239834123),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,1,MM MISSING,s2p1200-11-07.cor
POINT (-107.3283369555656 39.54943317174693),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,0,,s2p1200-11-07.cor
POINT (-107.32818584710306 39.54933055120269),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,0,,s2p1200-11-07.cor
POINT (-107.3251711262514 39.538139286757136),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,1,,s2p1200-11-07.cor
POINT (-107.3215222641929 39.521662557842745),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,2,,s2p1200-11-07.cor
POINT (-107.30845320852664 39.51238263899903),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,3,,s2p1200-11-07.cor
POINT (-107.30198037912722 39.499733084304964),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,4,,s2p1200-11-07.cor
POINT (-107.2959149790174 39.48652694649325),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,5,,s2p1200-11-07.cor
POINT (-107.27994825905066 39.47823111080966),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,6,,s2p1200-11-07.cor
POINT (-107.2668387570292 39.46960981613204),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,7,,s2p1200-11-07.cor
POINT (-107.26269283494231 39.45585156861067),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,8,,s2p1200-11-07.cor
POINT (-107.25589592635602 39.442504971948736),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,9,,s2p1200-11-07.cor
POINT (-107.24541765642637 39.43102213364408),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,10,MM MISSING,s2p1200-11-07.cor
POINT (-107.23341203099791 39.41907154500226),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,11,MM MISSING,s2p1200-11-07.cor
POINT (-107.21646719794983 39.415100428175286),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,12,,s2p1200-11-07.cor
POINT (-107.19819961490774 39.41526079198773),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,13,,s2p1200-11-07.cor
POINT (-107.18075508371719 39.411281374215655),"Shrader, Buck",11/07/2000 12:00:00 AM,2,12,082A,Main_Hwy,14,MM MISSING,s2p1200-11-07.cor
POINT (-106.77171709816363 39.680234732891385),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,150,,s2p1400-11-30.cor
POINT (-106.75441880910743 39.685101297664964),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,151,,s2p1400-11-30.cor
POINT (-106.74188627942065 39.69569360212765),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,152,,s2p1400-11-30.cor
POINT (-106.72759046321492 39.70491688653948),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,153,,s2p1400-11-30.cor
POINT (-106.7108677835937 39.71069886298792),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,154,,s2p1400-11-30.cor
POINT (-106.69328444008032 39.709460026423244),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,155,,s2p1400-11-30.cor
POINT (-106.68088522967535 39.70044197569671),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,156,,s2p1400-11-30.cor
POINT (-106.67568275154531 39.69907856412449),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Ramp,156.30000305,,s2p1400-11-30.cor
POINT (-106.6666767621315 39.694485951041884),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Ramp,156.8500061,,s2p1400-11-30.cor
POINT (-106.66529988456772 39.6932151698835),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,157,,s2p1400-11-30.cor
POINT (-106.65455893917313 39.6825461995527),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,158,,s2p1400-11-30.cor
POINT (-106.64571808831764 39.6714264462763),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,159,,s2p1400-11-30.cor
POINT (-106.6367680194292 39.65918136196694),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,160,,s2p1400-11-30.cor
POINT (-106.61926083846679 39.65584517612866),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,161,,s2p1400-11-30.cor
POINT (-106.60116884381573 39.65399293396138),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,162,,s2p1400-11-30.cor
POINT (-106.59222020348076 39.650551376655415),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Ramp,162.5,,s2p1400-11-30.cor
POINT (-106.58757537233431 39.64926560620912),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Main_Hwy,162.77999878,,s2p1400-11-30.cor
POINT (-106.58773037756376 39.648869583265885),"Shrader, Buck",11/30/2000 12:00:00 AM,2,14,070A,Ramp,162.77999878,,s2p1400-11-30.cor
POINT (-106.58422945260921 39.64792476058154),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,163,,s2p1900-11-08.cor
POINT (-106.56753423816369 39.64252137089244),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,164,,s2p1900-11-08.cor
POINT (-106.550102785879 39.63947697471267),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,165,,s2p1900-11-08.cor
POINT (-106.53235103618246 39.64025587458473),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,166,,s2p1900-11-08.cor
POINT (-106.52596433814809 39.63927068085552),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,166.3500061,,s2p1900-11-08.cor
POINT (-106.51591794806149 39.634256273860224),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,167,,s2p1900-11-08.cor
POINT (-106.51550560346995 39.63410635414923),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,167.0249939,,s2p1900-11-08.cor
POINT (-106.4983015690456 39.629240282749386),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,168,,s2p1900-11-08.cor
POINT (-106.48296708998177 39.6216932521094),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,169,,s2p1900-11-08.cor
POINT (-106.46325680382064 39.617520346931286),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,170,,s2p1900-11-08.cor
POINT (-106.45315847454417 39.60890883971355),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,170.8500061,,s2p1900-11-08.cor
POINT (-106.45072410027443 39.60827902455748),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,171,,s2p1900-11-08.cor
POINT (-106.44739443456764 39.607749913040436),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,171.19999695,,s2p1900-11-08.cor
POINT (-106.44773241193575 39.60788450692594),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,171.19999695,,s2p1900-11-08.cor
POINT (-106.44621355874824 39.6096173105598),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,171.25,,s2p1900-11-08.cor
POINT (-106.43919205210383 39.61543882127891),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,172,,s2p1900-11-08.cor
POINT (-106.42523593555475 39.623366737904476),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,172.94999695,,s2p1900-11-08.cor
POINT (-106.42465245600783 39.6239761150425),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,173,,s2p1900-11-08.cor
POINT (-106.41610695397112 39.63070020934203),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,173.6000061,,s2p1900-11-08.cor
POINT (-106.41139913233646 39.633928543446814),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,174,,s2p1900-11-08.cor
POINT (-106.39635897197287 39.64248624215339),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,175,,s2p1900-11-08.cor
POINT (-106.38646236808809 39.645482180612476),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,175.55000305,,s2p1900-11-08.cor
POINT (-106.37882070823633 39.64428690947273),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,176,,s2p1900-11-08.cor
POINT (-106.3713940121097 39.642621568585675),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,176.3999939,,s2p1900-11-08.cor
POINT (-106.35942535958945 39.64126204396553),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,177,,s2p1900-11-08.cor
POINT (-106.34172802154404 39.64407571380696),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,178,,s2p1900-11-08.cor
POINT (-106.32357567563646 39.64705341460578),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,179,,s2p1900-11-08.cor
POINT (-106.31245136260644 39.64633222864986),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,179.6000061,,s2p1900-11-08.cor
POINT (-106.30782426849582 39.64436766417011),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Main_Hwy,179.91000366,,s2p1900-11-08.cor
POINT (-106.45227367957932 39.60952722465904),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,170.8999939,,s2p1900-11-08.cor
POINT (-106.45246634215125 39.6093705114486),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,170.88999939,,s2p1900-11-08.cor
POINT (-106.45249426206551 39.609579498774956),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,170.88999939,,s2p1900-11-08.cor
POINT (-106.4530295709426 39.60970913981624),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,170.8500061,,s2p1900-11-08.cor
POINT (-106.42036338018073 39.628547389047036),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,173.3999939,,s2p1900-11-08.cor
POINT (-106.42068906367577 39.62850332007376),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,173.38000488,,s2p1900-11-08.cor
POINT (-106.42094157679922 39.62721075665054),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,173.25,,s2p1900-11-08.cor
POINT (-106.42069082655053 39.62723448362016),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,173.25500488,,s2p1900-11-08.cor
POINT (-106.3792662436726 39.644083096433434),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,175.94999695,,s2p1900-11-08.cor
POINT (-106.37883858570227 39.64365905960904),"Shrader, Buck",11/08/2000 12:00:00 AM,2,19,070A,Ramp,176,,s2p1900-11-08.cor
POINT (-106.59394830970034 39.643977286798325),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,165.99000549,,s2p2000-11-29.cor
POINT (-106.59322876171005 39.643476786857796),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,166,,s2p2000-11-29.cor
POINT (-106.57790826785416 39.63809056805315),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,167,,s2p2000-11-29.cor
POINT (-106.55918890123537 39.63851691444345),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,168,,s2p2000-11-29.cor
POINT (-106.54136135099084 39.635347269341),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,169,,s2p2000-11-29.cor
POINT (-106.52426828471427 39.63135857954555),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,169.94999695,,s2p2000-11-29.cor
POINT (-106.52391430397607 39.6312893196286),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,170,,s2p2000-11-29.cor
POINT (-106.52029348705844 39.63037262551283),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,170.1499939,,s2p2000-11-29.cor
POINT (-106.50698265542827 39.62518648021213),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,171,,s2p2000-11-29.cor
POINT (-106.48826631090665 39.62259380257126),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,172,,s2p2000-11-29.cor
POINT (-106.46994871549343 39.621085026625956),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,173,,s2p2000-11-29.cor
POINT (-106.4585254741533 39.61265318760672),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,174,,s2p2000-11-29.cor
POINT (-106.4437283211505 39.60626518861081),"Shrader, Buck",11/29/2000 12:00:00 AM,2,20,006E,Main_Hwy,174.41999817,,s2p2000-11-29.cor
POINT (-106.44372716270293 39.606276142712176),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,143.38999939,,s2p2000-11-08.cor
POINT (-106.44064637772212 39.60365071971202),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,144,,s2p2000-11-08.cor
POINT (-106.43289174153377 39.59160648057598),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,145,MM MISSING,s2p2000-11-08.cor
POINT (-106.42186804152125 39.58037765705619),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,146,,s2p2000-11-08.cor
POINT (-106.4074579806254 39.572014830470856),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,147,,s2p2000-11-08.cor
POINT (-106.40087077144433 39.55844639406679),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,148,,s2p2000-11-08.cor
POINT (-106.39708016365994 39.55465704672061),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,149,,s2p2000-11-08.cor
POINT (-106.4001202473805 39.54196457357464),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,150,,s2p2000-11-08.cor
POINT (-106.39162195697956 39.535291605617665),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,151,,s2p2000-11-08.cor
POINT (-106.38978360810282 39.5228091189131),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,152,,s2p2000-11-08.cor
POINT (-106.38268511850023 39.51152331555198),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,153,,s2p2000-11-08.cor
POINT (-106.37680964322288 39.50725651076683),"Shrader, Buck",11/08/2000 12:00:00 AM,2,20,024A,Main_Hwy,153.55999756,,s2p2000-11-08.cor
POINT (-106.2915006296491 39.26529811246252),"Shrader, Buck",11/08/2000 12:00:00 AM,2,21,024A,Ramp,174.25,,s2p2100-11-08.cor
POINT (-106.29064490745859 39.26373435085849),"Shrader, Buck",11/08/2000 12:00:00 AM,2,21,024A,Ramp,174.3500061,,s2p2100-11-08.cor
POINT (-106.29079098793383 39.26618193382569),"Shrader, Buck",11/08/2000 12:00:00 AM,2,21,024A,Ramp,174.3500061,,s2p2100-11-08.cor
POINT (-106.2916463305482 39.26546848827445),"Shrader, Buck",11/08/2000 12:00:00 AM,2,21,024A,Ramp,174.25,,s2p2100-11-08.cor
POINT (-106.29054963850328 39.2652324977154),"Shrader, Buck",11/08/2000 12:00:00 AM,2,21,024A,Main_Hwy,174.30000305,,s2p2100-11-08.cor
POINT (-106.29077974157894 39.26787129848165),"Shrader, Buck",11/08/2000 12:00:00 AM,2,21,091A,Main_Hwy,0.15000001,,s2p2100-11-08.cor
POINT (-106.29095088238594 39.26790916687075),"Shrader, Buck",11/08/2000 12:00:00 AM,2,21,091A,Main_Hwy,0.15000001,,s2p2100-11-08.cor
POINT (-106.290545115338 39.26525963365949),"Shrader, Buck",11/08/2000 12:00:00 AM,2,21,091A,Main_Hwy,0,,s2p2100-11-08.cor
POINT (-107.13672175910314 37.795886902636944),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,42.43000031,,s2p2300-11-17.cor
POINT (-107.1432903220827 37.802185642016205),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,43,,s2p2300-11-17.cor
POINT (-107.14549071563869 37.815518315493556),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,44,,s2p2300-11-17.cor
POINT (-107.15758509853991 37.823762918970644),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,45,,s2p2300-11-17.cor
POINT (-107.15131855923471 37.82848856648504),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,46,,s2p2300-11-17.cor
POINT (-107.16488101726266 37.837017636593096),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,47,,s2p2300-11-17.cor
POINT (-107.1626012071073 37.848302664618295),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,48,,s2p2300-11-17.cor
POINT (-107.1519921372439 37.85894829259858),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,49,,s2p2300-11-17.cor
POINT (-107.14799499833451 37.873037943814126),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,50,,s2p2300-11-17.cor
POINT (-107.14955012445826 37.886783225711966),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,51,,s2p2300-11-17.cor
POINT (-107.15383430135387 37.90032060615321),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,52,,s2p2300-11-17.cor
POINT (-107.16095686272962 37.91317104126242),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,53,,s2p2300-11-17.cor
POINT (-107.16383001908905 37.927100760739314),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,54,,s2p2300-11-17.cor
POINT (-107.15880945735071 37.940635732423274),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,55,,s2p2300-11-17.cor
POINT (-107.1626403730727 37.95243478284575),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,56,,s2p2300-11-17.cor
POINT (-107.17610639468398 37.95711282861131),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,57,,s2p2300-11-17.cor
POINT (-107.17357540524621 37.9685926527512),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,58,,s2p2300-11-17.cor
POINT (-107.18378882977053 37.967717959445686),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,59,,s2p2300-11-17.cor
POINT (-107.19683234260832 37.974689235045695),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,60,,s2p2300-11-17.cor
POINT (-107.19831461301021 37.98752703401755),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,61,,s2p2300-11-17.cor
POINT (-107.21238457802501 37.98748138349279),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,62,,s2p2300-11-17.cor
POINT (-107.2259722729049 37.98601618269401),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,63,,s2p2300-11-17.cor
POINT (-107.2422881972072 37.98566725002911),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,64,,s2p2300-11-17.cor
POINT (-107.24951226899753 37.98975214296487),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,65,,s2p2300-11-17.cor
POINT (-107.26263065125008 37.98628114008637),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,66,,s2p2300-11-17.cor
POINT (-107.27932799067091 37.980848076284666),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,67,,s2p2300-11-17.cor
POINT (-107.28029064501396 37.98916634199351),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,68,,s2p2300-11-17.cor
POINT (-107.29141940149664 38.00006613070974),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,69,,s2p2300-11-17.cor
POINT (-107.30138136275684 38.00143312726366),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,70,,s2p2300-11-17.cor
POINT (-107.31198616224076 38.01191107213186),"Shrader, Buck",11/17/2000 12:00:00 AM,2,23,149A,Main_Hwy,71,,s2p2300-11-17.cor
